DATE,미국채10년금리,VIX지수,장단기금리차,신용스프레드,달러인덱스
2010-12-16,3.47,17.39,2.81,2.77,91.3773
2010-12-17,3.33,16.11,2.72,2.73,91.5555
2010-12-20,3.36,16.41,2.74,2.75,91.6398
2010-12-21,3.35,16.49,2.72,2.72,91.519
2010-12-22,3.36,15.45,2.71,2.73,91.429
2010-12-23,3.41,16.47,2.74,2.7,91.3013
2010-12-27,3.36,17.67,2.65,2.7,91.1963
2010-12-28,3.5,17.52,2.75,2.68,90.9848
2010-12-29,3.35,17.28,2.71,2.7,90.7669
2010-12-30,3.38,17.52,2.72,2.69,90.5146
2010-12-31,3.3,17.75,2.69,2.68,
2011-01-03,3.36,17.61,2.75,2.68,89.9524
2011-01-04,3.36,17.38,2.73,2.71,90.3277
2011-01-05,3.5,17.02,2.79,2.67,90.5715
2011-01-06,3.44,17.4,2.76,2.67,90.9125
2011-01-07,3.34,17.14,2.74,2.73,91.0001
2011-01-10,3.32,17.54,2.73,2.75,91.03
2011-01-11,3.37,16.89,2.77,2.68,90.8431
2011-01-12,3.4,16.24,2.79,2.68,90.4111
2011-01-13,3.34,16.39,2.75,2.71,89.9019
2011-01-14,3.35,15.46,2.76,2.74,90.0461
2011-01-18,3.39,15.87,2.79,2.72,89.821
2011-01-19,3.37,17.31,2.77,2.7,89.6948
2011-01-20,3.47,17.99,2.82,2.7,90.1316
2011-01-21,3.44,18.47,2.81,2.68,89.7204
2011-01-24,3.43,17.65,2.78,2.67,89.5375
2011-01-25,3.35,17.59,2.73,2.66,89.7279
2011-01-26,3.45,16.64,2.83,2.68,89.5091
2011-01-27,3.42,16.15,2.83,2.67,89.5728
2011-01-28,3.36,20.04,2.82,2.7,89.8189
2011-01-31,3.42,19.53,2.84,2.68,89.694
2011-02-01,3.48,17.63,2.87,2.66,89.1436
2011-02-02,3.52,17.3,2.85,2.64,89.0737
2011-02-03,3.58,16.69,2.87,2.61,89.2522
2011-02-04,3.68,15.93,2.91,2.57,89.391
2011-02-07,3.68,16.28,2.9,2.53,89.3556
2011-02-08,3.75,15.81,2.89,2.5,89.1241
2011-02-09,3.65,15.87,2.84,2.53,89.4166
2011-02-10,3.7,16.09,2.85,2.55,89.6266
2011-02-11,3.64,15.69,2.79,2.56,89.8784
2011-02-14,3.62,15.95,2.75,2.53,89.8543
2011-02-15,3.61,16.37,2.77,2.53,89.8871
2011-02-16,3.62,16.72,2.76,2.53,89.7059
2011-02-17,3.58,16.59,2.78,2.56,89.4102
2011-02-18,3.59,16.43,2.81,2.58,89.1974
2011-02-22,3.46,20.8,2.72,2.62,89.4617
2011-02-23,3.49,22.13,2.75,2.6,89.4186
2011-02-24,3.46,21.32,2.73,2.59,89.2346
2011-02-25,3.42,19.22,2.7,2.6,89.1664
2011-02-28,3.42,18.35,2.73,2.57,88.9391
2011-03-01,3.41,21.01,2.75,2.59,88.831
2011-03-02,3.46,20.7,2.77,2.6,88.7317
2011-03-03,3.58,18.6,2.79,2.55,88.637
2011-03-04,3.49,19.06,2.81,2.6,88.4898
2011-03-07,3.51,20.66,2.81,2.59,88.5207
2011-03-08,3.56,19.82,2.83,2.59,88.6454
2011-03-09,3.48,20.22,2.78,2.61,88.5328
2011-03-10,3.37,21.88,2.72,2.66,88.8698
2011-03-11,3.4,20.08,2.76,2.63,88.691
2011-03-14,3.36,21.13,2.75,2.65,88.5191
2011-03-15,3.33,24.32,2.7,2.68,88.7845
2011-03-16,3.22,29.4,2.64,2.71,88.9785
2011-03-17,3.25,26.37,2.65,2.72,88.6549
2011-03-18,3.28,24.44,2.67,2.69,88.5221
2011-03-21,3.34,20.61,2.67,2.64,88.2032
2011-03-22,3.34,20.21,2.66,2.64,88.0665
2011-03-23,3.36,19.17,2.67,2.63,88.3328
2011-03-24,3.42,18.0,2.7,2.59,88.0592
2011-03-25,3.46,17.91,2.67,2.58,88.1716
2011-03-28,3.47,19.44,2.66,2.56,88.3058
2011-03-29,3.5,18.16,2.69,2.59,88.3991
2011-03-30,3.47,17.71,2.67,2.59,88.2298
2011-03-31,3.47,17.74,2.67,2.58,88.0299
2011-04-01,3.46,17.4,2.66,2.58,87.7993
2011-04-04,3.45,17.5,2.68,2.58,87.8406
2011-04-05,3.5,17.25,2.66,2.55,87.7483
2011-04-06,3.56,16.9,2.71,2.55,87.4913
2011-04-07,3.58,17.11,2.77,2.57,87.532
2011-04-08,3.59,17.87,2.76,2.56,87.1493
2011-04-11,3.59,16.59,2.74,2.55,87.094
2011-04-12,3.52,17.09,2.75,2.58,87.2943
2011-04-13,3.49,16.92,2.74,2.58,87.2093
2011-04-14,3.51,16.27,2.74,2.55,87.0802
2011-04-15,3.43,15.32,2.72,2.56,87.005
2011-04-18,3.4,16.96,2.71,2.58,87.5081
2011-04-19,3.39,15.83,2.71,2.56,87.0791
2011-04-20,3.43,15.07,2.74,2.55,86.5642
2011-04-21,3.42,14.69,2.74,2.57,86.2256
2011-04-25,3.39,15.77,2.72,2.58,86.4026
2011-04-26,3.34,15.62,2.69,2.57,86.2576
2011-04-27,3.39,15.35,2.74,2.57,86.2519
2011-04-28,3.34,14.62,2.72,2.59,85.8419
2011-04-29,3.32,14.75,2.71,2.58,85.5999
2011-05-02,3.31,15.99,2.7,2.57,85.5199
2011-05-03,3.28,16.7,2.67,2.57,85.6352
2011-05-04,3.25,17.08,2.65,2.56,85.8917
2011-05-05,3.18,18.2,2.6,2.59,86.508
2011-05-06,3.19,18.4,2.62,2.6,86.4575
2011-05-09,3.17,17.16,2.6,2.64,86.8346
2011-05-10,3.23,15.91,2.64,2.61,86.6518
2011-05-11,3.19,16.95,2.63,2.61,86.7195
2011-05-12,3.22,16.03,2.65,2.64,87.0767
2011-05-13,3.18,17.07,2.61,2.64,87.4176
2011-05-16,3.15,18.24,2.61,2.6,87.3311
2011-05-17,3.12,17.55,2.57,2.59,87.6307
2011-05-18,3.18,16.23,2.6,2.59,87.295
2011-05-19,3.17,15.52,2.62,2.61,87.2638
2011-05-20,3.15,17.43,2.6,2.63,87.3044
2011-05-23,3.13,18.27,2.58,2.62,87.8941
2011-05-24,3.12,17.82,2.56,2.62,87.662
2011-05-25,3.13,17.07,2.59,2.64,87.6136
2011-05-26,3.07,16.09,2.59,2.64,87.5588
2011-05-27,3.07,15.98,2.59,2.65,86.9525
2011-05-31,3.05,15.45,2.6,2.65,86.656
2011-06-01,2.96,18.3,2.52,2.68,86.5964
2011-06-02,3.04,18.09,2.59,2.7,86.8435
2011-06-03,2.99,17.95,2.57,2.73,86.4234
2011-06-06,3.01,18.49,2.58,2.75,86.4669
2011-06-07,3.01,18.07,2.62,2.75,86.3627
2011-06-08,2.98,18.79,2.59,2.73,86.5714
2011-06-09,3.01,17.77,2.58,2.73,86.5913
2011-06-10,2.99,18.86,2.58,2.71,87.042
2011-06-13,3.0,19.61,2.6,2.72,87.0579
2011-06-14,3.11,18.26,2.66,2.71,86.6771
2011-06-15,2.98,21.32,2.6,2.74,87.3342
2011-06-16,2.93,22.73,2.55,2.75,87.6917
2011-06-17,2.94,21.85,2.56,2.79,87.2179
2011-06-20,2.97,19.99,2.59,2.76,87.1908
2011-06-21,2.99,18.86,2.59,2.75,86.857
2011-06-22,3.01,18.52,2.62,2.74,86.8067
2011-06-23,2.93,19.29,2.58,2.76,87.455
2011-06-24,2.88,21.1,2.53,2.83,87.5014
2011-06-27,2.95,20.56,2.54,2.87,87.5225
2011-06-28,3.05,19.17,2.57,2.81,87.2178
2011-06-29,3.14,17.27,2.67,2.75,86.8014
2011-06-30,3.18,16.52,2.73,2.72,86.4786
2011-07-01,3.22,15.87,2.72,2.69,86.3613
2011-07-05,3.16,16.06,2.72,2.74,86.4253
2011-07-06,3.12,16.34,2.69,2.73,86.6825
2011-07-07,3.17,15.95,2.68,2.69,86.4825
2011-07-08,3.03,15.95,2.63,2.73,86.615
2011-07-11,2.94,18.39,2.57,2.76,87.1013
2011-07-12,2.92,19.87,2.55,2.77,87.1701
2011-07-13,2.92,19.91,2.55,2.76,86.5697
2011-07-14,2.98,20.8,2.6,2.76,86.5234
2011-07-15,2.94,19.53,2.57,2.8,86.5169
2011-07-18,2.94,20.95,2.57,2.84,86.9549
2011-07-19,2.91,19.21,2.52,2.78,86.4386
2011-07-20,2.96,19.09,2.56,2.8,86.2794
2011-07-21,3.03,17.56,2.63,2.77,85.8378
2011-07-22,2.99,17.52,2.59,2.75,85.8623
2011-07-25,3.03,19.35,2.61,2.77,85.8006
2011-07-26,2.99,20.23,2.58,2.76,85.4692
2011-07-27,3.01,22.98,2.57,2.73,85.7126
2011-07-28,2.98,23.74,2.56,2.73,85.8245
2011-07-29,2.82,25.25,2.46,2.77,85.7282
2011-08-01,2.77,23.66,2.39,2.77,86.0391
2011-08-02,2.66,24.79,2.33,2.74,86.0533
2011-08-03,2.64,23.38,2.31,2.72,86.0706
2011-08-04,2.47,31.66,2.2,2.77,86.9299
2011-08-05,2.58,32.0,2.3,2.77,87.1084
2011-08-08,2.4,48.0,2.13,2.88,87.1873
2011-08-09,2.2,35.06,2.01,3.01,87.3919
2011-08-10,2.17,42.99,1.98,3.03,87.3792
2011-08-11,2.34,39.0,2.15,3.15,87.3215
2011-08-12,2.24,36.36,2.04,3.14,87.177
2011-08-15,2.29,31.87,2.1,3.15,86.7515
2011-08-16,2.23,32.85,2.03,3.12,86.7115
2011-08-17,2.17,31.58,1.98,3.11,86.5518
2011-08-18,2.08,42.67,1.88,3.12,87.1271
2011-08-19,2.07,43.05,1.87,3.12,86.8286
2011-08-22,2.1,42.44,1.88,3.13,87.0753
2011-08-23,2.15,36.27,1.93,3.19,86.9001
2011-08-24,2.29,35.9,2.06,3.21,87.1316
2011-08-25,2.23,39.76,2.01,3.25,87.2306
2011-08-26,2.19,35.59,1.99,3.25,87.0751
2011-08-29,2.28,32.28,2.08,3.25,86.8433
2011-08-30,2.19,32.89,1.99,3.22,87.001
2011-08-31,2.23,31.62,2.03,3.25,86.7739
2011-09-01,2.15,31.82,1.96,3.23,86.8512
2011-09-02,2.02,33.92,1.82,3.18,87.1797
2011-09-06,1.98,37.0,1.77,3.21,88.1645
2011-09-07,2.05,33.38,1.84,3.25,87.9699
2011-09-08,2.0,34.32,1.81,3.26,88.1162
2011-09-09,1.93,38.52,1.76,3.28,88.9514
2011-09-12,1.94,38.59,1.73,3.29,89.2192
2011-09-13,2.0,36.91,1.79,3.32,89.2653
2011-09-14,2.03,34.6,1.84,3.3,89.419
2011-09-15,2.09,31.97,1.88,3.31,89.0647
2011-09-16,2.08,30.98,1.9,3.31,89.1108
2011-09-19,1.97,32.73,1.81,3.31,89.9336
2011-09-20,1.95,32.86,1.77,3.35,89.8777
2011-09-21,1.88,37.32,1.67,3.26,90.3453
2011-09-22,1.72,41.35,1.52,3.32,92.075
2011-09-23,1.84,41.25,1.61,3.31,91.6904
2011-09-26,1.91,39.02,1.66,3.37,91.7724
2011-09-27,2.0,37.71,1.75,3.39,90.8985
2011-09-28,2.03,41.08,1.76,3.35,91.0227
2011-09-29,1.99,38.84,1.72,3.3,91.3033
2011-09-30,1.92,42.96,1.67,3.3,91.9998
2011-10-03,1.8,45.45,1.56,3.31,92.5128
2011-10-04,1.81,40.82,1.56,3.33,92.9508
2011-10-05,1.92,37.81,1.67,3.36,92.3008
2011-10-06,2.01,36.27,1.72,3.34,91.9661
2011-10-07,2.1,36.2,1.8,3.32,91.2469
2011-10-11,2.18,32.86,1.86,3.32,90.9162
2011-10-12,2.24,31.26,1.95,3.33,90.3378
2011-10-13,2.19,30.7,1.9,3.29,90.6603
2011-10-14,2.26,28.24,1.98,3.26,90.2116
2011-10-17,2.18,33.39,1.9,3.26,90.266
2011-10-18,2.19,31.56,1.91,3.23,90.5907
2011-10-19,2.18,34.44,1.9,3.21,90.3317
2011-10-20,2.2,34.78,1.92,3.2,91.1026
2011-10-21,2.23,31.32,1.93,3.18,90.279
2011-10-24,2.25,29.26,1.95,3.16,89.8558
2011-10-25,2.14,32.22,1.88,3.14,89.9525
2011-10-26,2.23,29.86,1.95,3.1,90.0836
2011-10-27,2.42,25.46,2.11,3.04,88.7882
2011-10-28,2.34,24.53,2.06,2.99,88.6382
2011-10-31,2.17,29.96,1.92,3.02,89.2053
2011-11-01,2.01,34.77,1.78,3.03,90.7296
2011-11-02,2.03,32.74,1.8,3.03,90.244
2011-11-03,2.09,30.5,1.85,3.04,90.2961
2011-11-04,2.06,30.16,1.84,3.06,90.3154
2011-11-07,2.04,29.85,1.79,3.02,90.3832
2011-11-08,2.1,27.48,1.85,3.05,90.172
2011-11-09,2.0,36.16,1.76,3.08,90.6991
2011-11-10,2.04,32.81,1.8,3.14,90.8588
2011-11-14,2.04,31.13,1.8,3.13,90.7215
2011-11-15,2.06,31.22,1.8,3.14,91.1081
2011-11-16,2.01,33.51,1.75,3.17,91.1237
2011-11-17,1.96,34.51,1.69,3.16,91.1822
2011-11-18,2.01,32.0,1.72,3.14,91.3676
2011-11-21,1.97,32.91,1.7,3.15,91.9978
2011-11-22,1.94,31.97,1.68,3.17,92.0193
2011-11-23,1.89,33.98,1.63,3.15,92.7463
2011-11-25,1.97,34.47,1.69,3.18,93.1455
2011-11-28,1.97,32.13,1.71,3.19,92.4983
2011-11-29,2.0,30.64,1.73,3.22,92.2163
2011-11-30,2.08,27.8,1.83,3.24,91.4728
2011-12-01,2.11,27.41,1.84,3.3,91.227
2011-12-02,2.05,27.52,1.8,3.24,91.3532
2011-12-05,2.04,27.84,1.77,3.25,91.1087
2011-12-06,2.08,28.13,1.83,3.26,91.2817
2011-12-07,2.02,28.67,1.78,3.26,91.2331
2011-12-08,1.99,30.59,1.77,3.26,91.668
2011-12-09,2.07,26.38,1.85,3.28,91.6122
2011-12-12,2.03,25.67,1.79,3.27,92.3375
2011-12-13,1.96,25.41,1.72,3.29,92.5456
2011-12-14,1.92,26.04,1.67,3.24,93.2176
2011-12-15,1.92,25.11,1.66,3.27,92.8858
2011-12-16,1.86,24.29,1.62,3.26,92.8252
2011-12-19,1.82,24.92,1.58,3.26,92.8685
2011-12-20,1.94,23.22,1.68,3.27,92.432
2011-12-21,1.98,21.43,1.7,3.3,92.5262
2011-12-22,1.97,21.16,1.69,3.29,92.3883
2011-12-23,2.03,20.73,1.75,3.32,92.3897
2011-12-27,2.02,21.91,1.72,3.3,92.4137
2011-12-28,1.93,23.52,1.65,3.25,92.8374
2011-12-29,1.91,22.65,1.63,3.28,92.7398
2011-12-30,1.89,23.4,1.64,3.27,92.4262
2012-01-03,1.97,22.97,1.7,3.29,91.7551
2012-01-04,2.0,22.22,1.75,3.3,92.0345
2012-01-05,2.02,21.48,1.75,3.27,92.5773
2012-01-06,1.98,20.63,1.73,3.27,92.7183
2012-01-09,1.98,21.07,1.72,3.28,92.7418
2012-01-10,2.0,20.69,1.76,3.25,92.2461
2012-01-11,1.93,21.05,1.69,3.27,92.554
2012-01-12,1.94,20.47,1.72,3.27,92.2274
2012-01-13,1.89,20.91,1.65,3.24,92.5385
2012-01-17,1.87,22.2,1.66,3.24,92.0142
2012-01-18,1.92,20.89,1.68,3.25,91.6943
2012-01-19,2.01,19.87,1.75,3.22,91.3316
2012-01-20,2.05,18.28,1.79,3.24,91.3661
2012-01-23,2.09,18.67,1.83,3.24,90.986
2012-01-24,2.08,18.91,1.84,3.25,91.181
2012-01-25,2.01,18.31,1.79,3.31,91.277
2012-01-26,1.96,18.57,1.74,3.28,90.3962
2012-01-27,1.93,18.53,1.71,3.28,90.2559
2012-01-30,1.87,19.4,1.65,3.25,90.4762
2012-01-31,1.83,19.44,1.61,3.24,90.5538
2012-02-01,1.87,18.55,1.64,3.25,90.0963
2012-02-02,1.86,17.98,1.63,3.25,89.8765
2012-02-03,1.97,17.1,1.74,3.26,89.8491
2012-02-06,1.93,17.76,1.69,3.22,89.7907
2012-02-07,2.0,17.65,1.75,3.19,89.5968
2012-02-08,2.01,18.16,1.74,3.17,89.6555
2012-02-09,2.04,18.63,1.77,3.18,89.6246
2012-02-10,1.96,20.79,1.69,3.17,90.1024
2012-02-13,1.99,19.04,1.7,3.19,89.8895
2012-02-14,1.92,19.54,1.63,3.18,90.1919
2012-02-15,1.93,21.14,1.64,3.19,90.1932
2012-02-16,1.99,19.22,1.7,3.17,90.3109
2012-02-17,2.01,17.78,1.72,3.17,90.23
2012-02-21,2.05,18.19,1.74,3.15,90.0117
2012-02-22,2.01,18.19,1.72,3.15,90.2472
2012-02-23,1.99,16.8,1.68,3.14,90.1108
2012-02-24,1.98,17.31,1.67,3.12,89.9104
2012-02-27,1.92,18.19,1.62,3.12,89.9635
2012-02-28,1.94,17.96,1.64,3.12,89.8103
2012-02-29,1.98,18.43,1.68,3.1,89.7487
2012-03-01,2.03,17.26,1.73,3.1,89.7817
2012-03-02,1.99,17.29,1.71,3.09,90.135
2012-03-05,2.0,18.05,1.69,3.11,90.2748
2012-03-06,1.96,20.87,1.66,3.1,90.8237
2012-03-07,1.98,19.07,1.68,3.11,90.6837
2012-03-08,2.03,17.95,1.71,3.11,90.2598
2012-03-09,2.04,17.11,1.71,3.11,90.4341
2012-03-12,2.04,15.64,1.71,3.09,90.6643
2012-03-13,2.14,14.8,1.79,3.08,90.5363
2012-03-14,2.29,15.31,1.89,3.07,90.9325
2012-03-15,2.29,15.42,1.92,3.07,90.7866
2012-03-16,2.31,14.47,1.94,3.04,90.5245
2012-03-19,2.39,15.04,2.0,3.03,90.292
2012-03-20,2.38,15.58,1.97,3.02,90.6065
2012-03-21,2.31,15.13,1.92,3.0,90.6761
2012-03-22,2.29,15.57,1.92,3.01,90.8225
2012-03-23,2.25,14.82,1.88,3.01,90.6156
2012-03-26,2.26,14.26,1.9,3.01,90.3266
2012-03-27,2.2,15.59,1.87,3.04,90.2796
2012-03-28,2.21,15.47,1.87,3.03,90.603
2012-03-29,2.18,15.48,1.85,3.03,90.7285
2012-03-30,2.23,15.5,1.9,3.07,90.4593
2012-04-02,2.22,15.64,1.89,3.08,90.247
2012-04-03,2.3,15.66,1.94,3.06,90.1921
2012-04-04,2.25,16.44,1.9,3.08,90.8284
2012-04-05,2.19,16.7,1.84,3.09,90.8781
2012-04-06,2.07,,1.75,3.13,90.9375
2012-04-09,2.06,18.81,1.74,3.11,90.9624
2012-04-10,2.01,20.39,1.73,3.14,91.2728
2012-04-11,2.05,20.02,1.75,3.16,91.1768
2012-04-12,2.08,17.2,1.79,3.15,90.7694
2012-04-13,2.02,19.55,1.75,3.15,91.0558
2012-04-16,2.0,19.55,1.73,3.14,91.2355
2012-04-17,2.03,18.46,1.76,3.14,90.7661
2012-04-18,2.0,18.64,1.73,3.15,90.9326
2012-04-19,1.98,18.36,1.71,3.15,91.0833
2012-04-20,1.99,17.44,1.7,3.17,90.8066
2012-04-23,1.96,18.97,1.69,3.16,91.079
2012-04-24,2.0,18.1,1.73,3.15,90.8153
2012-04-25,2.01,16.82,1.75,3.17,90.756
2012-04-26,1.98,16.24,1.72,3.19,90.6428
2012-04-27,1.96,16.32,1.7,3.19,90.3269
2012-04-30,1.95,17.15,1.68,3.2,90.3634
2012-05-01,1.98,16.6,1.71,3.22,90.3227
2012-05-02,1.96,16.88,1.69,3.19,90.6144
2012-05-03,1.96,17.56,1.68,3.18,90.6839
2012-05-04,1.91,19.16,1.64,3.19,91.0497
2012-05-07,1.92,18.94,1.65,3.18,91.0747
2012-05-08,1.88,19.05,1.61,3.19,91.4107
2012-05-09,1.87,20.08,1.6,3.22,91.7632
2012-05-10,1.89,18.83,1.62,3.21,91.7077
2012-05-11,1.84,19.89,1.57,3.22,91.7306
2012-05-14,1.78,21.87,1.49,3.22,92.2491
2012-05-15,1.76,21.97,1.47,3.24,92.5235
2012-05-16,1.76,22.27,1.46,3.25,92.903
2012-05-17,1.7,24.49,1.38,3.23,92.9632
2012-05-18,1.71,25.1,1.39,3.27,93.1395
2012-05-21,1.75,22.01,1.45,3.25,93.0945
2012-05-22,1.79,22.48,1.49,3.34,93.1113
2012-05-23,1.73,22.33,1.45,3.33,93.8855
2012-05-24,1.77,21.54,1.48,3.36,93.8027
2012-05-25,1.75,21.76,1.45,3.37,93.9488
2012-05-29,1.74,21.03,1.44,3.38,93.875
2012-05-30,1.63,24.14,1.36,3.4,94.302
2012-05-31,1.59,24.06,1.32,3.4,94.6856
2012-06-01,1.47,26.66,1.22,3.41,94.6979
2012-06-04,1.53,26.12,1.28,3.4,94.5184
2012-06-05,1.57,24.68,1.32,3.4,94.6184
2012-06-06,1.66,22.16,1.4,3.41,94.0362
2012-06-07,1.66,21.72,1.39,3.43,93.774
2012-06-08,1.65,21.23,1.37,3.44,94.2024
2012-06-11,1.6,23.56,1.33,3.46,94.0369
2012-06-12,1.67,22.09,1.37,3.43,94.0693
2012-06-13,1.61,24.27,1.31,3.43,93.8309
2012-06-14,1.64,21.68,1.34,3.4,93.8152
2012-06-15,1.6,21.11,1.31,3.42,93.5203
2012-06-18,1.59,18.32,1.3,3.42,93.6431
2012-06-19,1.64,18.38,1.34,3.41,93.0524
2012-06-20,1.65,17.24,1.33,3.38,93.1602
2012-06-21,1.63,20.08,1.31,3.35,93.6378
2012-06-22,1.69,18.11,1.38,3.36,93.9205
2012-06-25,1.63,20.38,1.32,3.36,94.1757
2012-06-26,1.66,19.72,1.35,3.34,93.9859
2012-06-27,1.65,19.45,1.34,3.35,93.8728
2012-06-28,1.6,19.71,1.29,3.37,94.0203
2012-06-29,1.67,17.08,1.34,3.39,92.9096
2012-07-02,1.61,16.8,1.31,3.4,92.951
2012-07-03,1.65,16.66,1.35,3.41,92.6508
2012-07-05,1.62,17.5,1.34,3.43,93.2211
2012-07-06,1.57,17.1,1.3,3.41,93.7087
2012-07-09,1.53,17.98,1.26,3.41,93.6974
2012-07-10,1.53,18.72,1.26,3.39,93.5552
2012-07-11,1.54,17.95,1.27,3.36,93.5981
2012-07-12,1.5,18.33,1.25,3.37,93.9298
2012-07-13,1.52,16.74,1.27,3.37,93.5515
2012-07-16,1.5,17.11,1.26,3.35,93.3746
2012-07-17,1.53,16.48,1.28,3.35,93.3479
2012-07-18,1.52,16.16,1.3,3.33,93.0973
2012-07-19,1.54,15.45,1.32,3.34,93.0438
2012-07-20,1.49,16.27,1.27,3.31,93.3653
2012-07-23,1.47,18.62,1.25,3.31,93.9297
2012-07-24,1.44,20.47,1.22,3.29,94.2635
2012-07-25,1.43,19.34,1.21,3.3,94.0564
2012-07-26,1.45,17.53,1.22,3.3,93.3595
2012-07-27,1.58,16.7,1.33,3.29,92.9333
2012-07-30,1.53,18.03,1.3,3.26,93.0524
2012-07-31,1.51,18.93,1.28,3.27,92.8422
2012-08-01,1.56,18.96,1.32,3.26,92.8905
2012-08-02,1.51,17.57,1.27,3.24,93.4269
2012-08-03,1.6,15.64,1.36,3.26,92.6048
2012-08-06,1.59,15.95,1.35,3.24,92.4339
2012-08-07,1.66,15.99,1.39,3.24,92.5128
2012-08-08,1.68,15.32,1.39,3.23,92.5407
2012-08-09,1.69,15.28,1.4,3.23,92.6057
2012-08-10,1.65,14.74,1.38,3.23,92.5129
2012-08-13,1.65,13.7,1.38,3.24,92.5955
2012-08-14,1.73,14.85,1.46,3.25,92.6152
2012-08-15,1.8,14.63,1.53,3.27,92.6838
2012-08-16,1.83,14.29,1.54,3.26,92.5737
2012-08-17,1.81,13.45,1.52,3.25,92.711
2012-08-20,1.82,14.02,1.53,3.23,92.6263
2012-08-21,1.8,15.02,1.49,3.23,92.3053
2012-08-22,1.71,15.11,1.45,3.22,92.4362
2012-08-23,1.68,15.96,1.42,3.2,92.1057
2012-08-24,1.68,15.18,1.4,3.21,92.2785
2012-08-27,1.65,16.35,1.37,3.19,92.3135
2012-08-28,1.64,16.49,1.37,3.19,92.2033
2012-08-29,1.66,17.06,1.39,3.19,92.3823
2012-08-30,1.63,17.83,1.36,3.2,92.6239
2012-08-31,1.57,17.47,1.35,3.21,92.1677
2012-09-04,1.59,17.98,1.36,3.18,92.1582
2012-09-05,1.6,17.74,1.35,3.18,92.1262
2012-09-06,1.68,15.6,1.41,3.19,91.8973
2012-09-07,1.67,14.38,1.42,3.2,91.3469
2012-09-10,1.68,16.28,1.43,3.2,91.3102
2012-09-11,1.7,16.41,1.45,3.18,91.0575
2012-09-12,1.77,15.8,1.52,3.18,91.0477
2012-09-13,1.75,14.05,1.51,3.21,90.9632
2012-09-14,1.88,14.51,1.61,3.15,90.1436
2012-09-17,1.85,14.59,1.6,3.12,90.2837
2012-09-18,1.82,14.18,1.57,3.09,90.5029
2012-09-19,1.79,13.88,1.52,3.07,90.4646
2012-09-20,1.8,14.07,1.53,3.04,90.7631
2012-09-21,1.77,13.98,1.5,3.06,90.5342
2012-09-24,1.74,14.15,1.47,3.02,90.8263
2012-09-25,1.7,15.43,1.43,3.03,90.6074
2012-09-26,1.64,16.81,1.38,3.03,91.0028
2012-09-27,1.66,14.84,1.41,3.05,90.7538
2012-09-28,1.65,15.73,1.42,3.07,90.8342
2012-10-01,1.64,16.32,1.39,3.06,90.7011
2012-10-02,1.64,15.71,1.41,3.04,90.644
2012-10-03,1.64,15.43,1.41,3.03,90.8726
2012-10-04,1.7,14.55,1.47,2.99,90.4932
2012-10-05,1.75,14.33,1.48,2.98,90.2851
2012-10-09,1.74,16.37,1.49,2.93,90.8703
2012-10-10,1.72,16.29,1.45,2.9,90.883
2012-10-11,1.7,15.59,1.42,2.87,90.7437
2012-10-12,1.69,16.14,1.42,2.85,90.6833
2012-10-15,1.7,15.27,1.43,2.83,90.6409
2012-10-16,1.75,15.22,1.48,2.8,90.5583
2012-10-17,1.83,15.07,1.53,2.77,90.2309
2012-10-18,1.86,15.03,1.57,2.72,90.3804
2012-10-19,1.79,17.06,1.49,2.71,90.8107
2012-10-22,1.83,16.62,1.51,2.68,90.7911
2012-10-23,1.79,18.83,1.5,2.73,91.0945
2012-10-24,1.8,18.33,1.51,2.74,91.1275
2012-10-25,1.86,18.12,1.55,2.73,91.02
2012-10-26,1.78,17.81,1.48,2.76,91.1411
2012-10-29,1.74,,1.44,2.75,
2012-10-31,1.72,18.6,1.42,2.73,91.1609
2012-11-01,1.75,16.69,1.45,2.75,91.1217
2012-11-02,1.75,17.59,1.47,2.77,91.281
2012-11-05,1.72,18.42,1.44,2.74,91.4778
2012-11-06,1.78,17.58,1.48,2.74,91.2908
2012-11-07,1.68,19.08,1.41,2.78,91.4514
2012-11-08,1.62,18.49,1.35,2.8,91.5375
2012-11-09,1.61,18.61,1.34,2.82,91.6871
2012-11-13,1.59,16.65,1.32,2.85,91.7356
2012-11-14,1.59,17.92,1.34,2.87,91.7942
2012-11-15,1.58,17.99,1.34,2.9,91.8837
2012-11-16,1.58,16.41,1.34,2.9,92.0095
2012-11-19,1.61,15.24,1.36,2.91,91.5653
2012-11-20,1.66,15.08,1.39,2.9,91.556
2012-11-21,1.69,15.31,1.42,2.89,91.6645
2012-11-23,1.7,15.14,1.41,2.89,91.2616
2012-11-26,1.66,15.5,1.39,2.9,91.2789
2012-11-27,1.64,15.92,1.37,2.91,91.2608
2012-11-28,1.63,15.51,1.36,2.91,91.33
2012-11-29,1.62,15.06,1.37,2.95,91.2104
2012-11-30,1.62,15.87,1.37,2.95,91.1038
2012-12-03,1.63,16.64,1.38,2.95,91.0084
2012-12-04,1.62,17.12,1.37,2.94,90.9748
2012-12-05,1.6,16.46,1.35,2.97,90.9423
2012-12-06,1.59,16.58,1.34,2.96,91.0629
2012-12-07,1.64,15.9,1.39,2.96,91.0437
2012-12-10,1.63,16.05,1.39,2.95,90.9631
2012-12-11,1.66,15.57,1.42,2.95,90.8403
2012-12-12,1.72,15.95,1.47,2.94,90.7708
2012-12-13,1.74,16.56,1.47,2.92,90.776
2012-12-14,1.72,17.0,1.48,2.9,90.7156
